county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Glenn,6.0,0.0,0,0,2020-05-13
Glenn,8.0,0.0,2,0,2020-05-14
Glenn,9.0,0.0,1,0,2020-05-15
Glenn,9.0,0.0,0,0,2020-05-16
Glenn,9.0,0.0,0,0,2020-05-17
Glenn,11.0,0.0,2,0,2020-05-18
Glenn,12.0,0.0,1,0,2020-05-19
Glenn,12.0,0.0,0,0,2020-05-20
Glenn,12.0,0.0,0,0,2020-05-21
Glenn,12.0,0.0,0,0,2020-05-22
Glenn,12.0,0.0,0,0,2020-05-23
Glenn,12.0,0.0,0,0,2020-05-24
Glenn,12.0,0.0,0,0,2020-05-25
Glenn,12.0,0.0,0,0,2020-05-26
Glenn,14.0,0.0,2,0,2020-05-27
Glenn,14.0,0.0,0,0,2020-05-28
Glenn,14.0,0.0,0,0,2020-05-29
Glenn,16.0,0.0,2,0,2020-05-30
Glenn,16.0,0.0,0,0,2020-05-31
Glenn,16.0,0.0,0,0,2020-06-01
Glenn,16.0,0.0,0,0,2020-06-02
Glenn,16.0,0.0,0,0,2020-06-03
Glenn,16.0,0.0,0,0,2020-06-04
Glenn,16.0,0.0,0,0,2020-06-05
Glenn,16.0,0.0,0,0,2020-06-06
Glenn,16.0,0.0,0,0,2020-06-07
Glenn,17.0,0.0,1,0,2020-06-08
Glenn,19.0,0.0,2,0,2020-06-09
Glenn,21.0,0.0,2,0,2020-06-10
Glenn,21.0,0.0,0,0,2020-06-11
Glenn,21.0,0.0,0,0,2020-06-12
Glenn,21.0,0.0,0,0,2020-06-13
Glenn,21.0,0.0,0,0,2020-06-14
Glenn,21.0,0.0,0,0,2020-06-15
Glenn,30.0,0.0,9,0,2020-06-16
Glenn,31.0,0.0,1,0,2020-06-17
Glenn,35.0,0.0,4,0,2020-06-18
Glenn,40.0,0.0,5,0,2020-06-19
Glenn,40.0,0.0,0,0,2020-06-20
Glenn,40.0,0.0,0,0,2020-06-21
Glenn,40.0,0.0,0,0,2020-06-22
Glenn,47.0,0.0,7,0,2020-06-23
Glenn,54.0,0.0,7,0,2020-06-24
Glenn,60.0,0.0,6,0,2020-06-25
Glenn,73.0,0.0,13,0,2020-06-26
Glenn,80.0,0.0,7,0,2020-06-27
Glenn,85.0,0.0,5,0,2020-06-28
Glenn,93.0,0.0,8,0,2020-06-29
Glenn,105.0,0.0,12,0,2020-06-30
Glenn,110.0,0.0,5,0,2020-07-01
Glenn,114.0,0.0,4,0,2020-07-02
Glenn,122.0,0.0,8,0,2020-07-03
Glenn,128.0,0.0,6,0,2020-07-04
Glenn,129.0,0.0,1,0,2020-07-05
Glenn,129.0,0.0,0,0,2020-07-06
Glenn,145.0,0.0,16,0,2020-07-07
Glenn,146.0,0.0,1,0,2020-07-08
Glenn,150.0,0.0,4,0,2020-07-09
Glenn,157.0,0.0,7,0,2020-07-10
Glenn,161.0,0.0,4,0,2020-07-11
Glenn,166.0,0.0,5,0,2020-07-12
Glenn,168.0,0.0,2,0,2020-07-13
Glenn,177.0,0.0,9,0,2020-07-14
Glenn,184.0,0.0,7,0,2020-07-15
Glenn,190.0,0.0,6,0,2020-07-16
Glenn,203.0,0.0,13,0,2020-07-17
Glenn,212.0,0.0,9,0,2020-07-18
Glenn,215.0,0.0,3,0,2020-07-19
Glenn,225.0,0.0,10,0,2020-07-20
Glenn,229.0,0.0,4,0,2020-07-21
Glenn,236.0,0.0,7,0,2020-07-22
Glenn,246.0,1.0,10,1,2020-07-23
Glenn,251.0,1.0,5,0,2020-07-24
Glenn,260.0,1.0,9,0,2020-07-25
Glenn,265.0,1.0,5,0,2020-07-26
Glenn,277.0,1.0,12,0,2020-07-27
Glenn,289.0,1.0,12,0,2020-07-28
Glenn,294.0,1.0,5,0,2020-07-29
Glenn,297.0,1.0,3,0,2020-07-30
Glenn,304.0,1.0,7,0,2020-07-31
Glenn,311.0,1.0,7,0,2020-08-01
Glenn,315.0,1.0,4,0,2020-08-02
Glenn,316.0,1.0,1,0,2020-08-03
Glenn,325.0,2.0,9,1,2020-08-04
Glenn,330.0,3.0,5,1,2020-08-05
Glenn,332.0,3.0,2,0,2020-08-06
Glenn,339.0,3.0,7,0,2020-08-07
Siskiyou,0.0,0.0,0,0,2020-03-18
Siskiyou,0.0,0.0,0,0,2020-03-19
Siskiyou,0.0,0.0,0,0,2020-03-20
Siskiyou,0.0,0.0,0,0,2020-03-21
Siskiyou,2.0,0.0,2,0,2020-03-22
Siskiyou,2.0,0.0,0,0,2020-03-23
Siskiyou,2.0,0.0,0,0,2020-03-24
Siskiyou,2.0,0.0,0,0,2020-03-25
Siskiyou,2.0,0.0,0,0,2020-03-26
Siskiyou,2.0,0.0,0,0,2020-03-27
Siskiyou,2.0,0.0,0,0,2020-03-28
Siskiyou,2.0,0.0,0,0,2020-03-29
Siskiyou,2.0,0.0,0,0,2020-03-30
Siskiyou,3.0,0.0,1,0,2020-03-31
Siskiyou,3.0,0.0,0,0,2020-04-01
Siskiyou,3.0,0.0,0,0,2020-04-02
Siskiyou,3.0,0.0,0,0,2020-04-03
Siskiyou,3.0,0.0,0,0,2020-04-04
Siskiyou,3.0,0.0,0,0,2020-04-05
Siskiyou,4.0,0.0,1,0,2020-04-06
Siskiyou,4.0,0.0,0,0,2020-04-07
Siskiyou,4.0,0.0,0,0,2020-04-08
Siskiyou,4.0,0.0,0,0,2020-04-09
Siskiyou,5.0,0.0,1,0,2020-04-10
Siskiyou,5.0,0.0,0,0,2020-04-11
Siskiyou,5.0,0.0,0,0,2020-04-12
Siskiyou,5.0,0.0,0,0,2020-04-13
Siskiyou,5.0,0.0,0,0,2020-04-14
Siskiyou,5.0,0.0,0,0,2020-04-15
Siskiyou,5.0,0.0,0,0,2020-04-16
Siskiyou,5.0,0.0,0,0,2020-04-17
Siskiyou,5.0,0.0,0,0,2020-04-18
Siskiyou,5.0,0.0,0,0,2020-04-19
Siskiyou,5.0,0.0,0,0,2020-04-20
Siskiyou,5.0,0.0,0,0,2020-04-21
Siskiyou,5.0,0.0,0,0,2020-04-22
Siskiyou,5.0,0.0,0,0,2020-04-23
Siskiyou,5.0,0.0,0,0,2020-04-24
Siskiyou,5.0,0.0,0,0,2020-04-25
Siskiyou,5.0,0.0,0,0,2020-04-26
Siskiyou,5.0,0.0,0,0,2020-04-27
Siskiyou,5.0,0.0,0,0,2020-04-28
Siskiyou,5.0,0.0,0,0,2020-04-29
Siskiyou,5.0,0.0,0,0,2020-04-30
Siskiyou,5.0,0.0,0,0,2020-05-01
Siskiyou,5.0,0.0,0,0,2020-05-02
Siskiyou,5.0,0.0,0,0,2020-05-03
Siskiyou,5.0,0.0,0,0,2020-05-04
Siskiyou,5.0,0.0,0,0,2020-05-05
Siskiyou,5.0,0.0,0,0,2020-05-06
Siskiyou,5.0,0.0,0,0,2020-05-07
Siskiyou,5.0,0.0,0,0,2020-05-08
Siskiyou,5.0,0.0,0,0,2020-05-09
Siskiyou,5.0,0.0,0,0,2020-05-10
Siskiyou,5.0,0.0,0,0,2020-05-11
Siskiyou,5.0,0.0,0,0,2020-05-12
Siskiyou,5.0,0.0,0,0,2020-05-13
Siskiyou,5.0,0.0,0,0,2020-05-14
Siskiyou,5.0,0.0,0,0,2020-05-15
Siskiyou,6.0,0.0,1,0,2020-05-16
Siskiyou,6.0,0.0,0,0,2020-05-17
Siskiyou,6.0,0.0,0,0,2020-05-18
Siskiyou,6.0,0.0,0,0,2020-05-19
Siskiyou,6.0,0.0,0,0,2020-05-20
Siskiyou,6.0,0.0,0,0,2020-05-21
Siskiyou,6.0,0.0,0,0,2020-05-22
Siskiyou,6.0,0.0,0,0,2020-05-23
Siskiyou,6.0,0.0,0,0,2020-05-24
Siskiyou,6.0,0.0,0,0,2020-05-25
Siskiyou,6.0,0.0,0,0,2020-05-26
Siskiyou,6.0,0.0,0,0,2020-05-27
Siskiyou,6.0,0.0,0,0,2020-05-28
Siskiyou,7.0,0.0,1,0,2020-05-29
Siskiyou,7.0,0.0,0,0,2020-05-30
Siskiyou,7.0,0.0,0,0,2020-05-31
Siskiyou,7.0,0.0,0,0,2020-06-01
Siskiyou,8.0,0.0,1,0,2020-06-02
Siskiyou,8.0,0.0,0,0,2020-06-03
Siskiyou,8.0,0.0,0,0,2020-06-04
Siskiyou,8.0,0.0,0,0,2020-06-05
Siskiyou,8.0,0.0,0,0,2020-06-06
Siskiyou,8.0,0.0,0,0,2020-06-07
Siskiyou,8.0,0.0,0,0,2020-06-08
Siskiyou,10.0,0.0,2,0,2020-06-09
Siskiyou,14.0,0.0,4,0,2020-06-10
Siskiyou,14.0,0.0,0,0,2020-06-11
Siskiyou,13.0,0.0,-1,0,2020-06-12
Siskiyou,13.0,0.0,0,0,2020-06-13
Siskiyou,13.0,0.0,0,0,2020-06-14
Siskiyou,14.0,0.0,1,0,2020-06-15
Siskiyou,15.0,0.0,1,0,2020-06-16
Siskiyou,16.0,0.0,1,0,2020-06-17
Siskiyou,18.0,0.0,2,0,2020-06-18
Siskiyou,21.0,0.0,3,0,2020-06-19
Siskiyou,22.0,0.0,1,0,2020-06-20
Siskiyou,23.0,0.0,1,0,2020-06-21
Siskiyou,23.0,0.0,0,0,2020-06-22
Siskiyou,24.0,0.0,1,0,2020-06-23
Siskiyou,24.0,0.0,0,0,2020-06-24
Siskiyou,24.0,0.0,0,0,2020-06-25
Siskiyou,24.0,0.0,0,0,2020-06-26
Siskiyou,25.0,0.0,1,0,2020-06-27
Siskiyou,25.0,0.0,0,0,2020-06-28
Siskiyou,25.0,0.0,0,0,2020-06-29
Siskiyou,27.0,0.0,2,0,2020-06-30
Siskiyou,28.0,0.0,1,0,2020-07-01
Siskiyou,30.0,0.0,2,0,2020-07-02
Siskiyou,30.0,0.0,0,0,2020-07-03
Siskiyou,30.0,0.0,0,0,2020-07-04
Siskiyou,30.0,0.0,0,0,2020-07-05
Siskiyou,30.0,0.0,0,0,2020-07-06
Siskiyou,30.0,0.0,0,0,2020-07-07
Siskiyou,31.0,0.0,1,0,2020-07-08
Siskiyou,31.0,0.0,0,0,2020-07-09
Siskiyou,31.0,0.0,0,0,2020-07-10
Siskiyou,36.0,0.0,5,0,2020-07-11
Siskiyou,36.0,0.0,0,0,2020-07-12
Siskiyou,37.0,0.0,1,0,2020-07-13
Siskiyou,38.0,0.0,1,0,2020-07-14
Siskiyou,38.0,0.0,0,0,2020-07-15
Siskiyou,39.0,0.0,1,0,2020-07-16
Siskiyou,40.0,0.0,1,0,2020-07-17
Siskiyou,42.0,0.0,2,0,2020-07-18
Siskiyou,42.0,0.0,0,0,2020-07-19
Siskiyou,42.0,0.0,0,0,2020-07-20
Siskiyou,48.0,0.0,6,0,2020-07-21
Siskiyou,52.0,0.0,4,0,2020-07-22
Siskiyou,53.0,0.0,1,0,2020-07-23
Siskiyou,53.0,0.0,0,0,2020-07-24
Siskiyou,54.0,0.0,1,0,2020-07-25
Siskiyou,54.0,0.0,0,0,2020-07-26
Siskiyou,54.0,0.0,0,0,2020-07-27
Siskiyou,57.0,0.0,3,0,2020-07-28
Siskiyou,58.0,0.0,1,0,2020-07-29
Siskiyou,60.0,0.0,2,0,2020-07-30
Siskiyou,61.0,0.0,1,0,2020-07-31
Siskiyou,64.0,0.0,3,0,2020-08-01
Siskiyou,65.0,0.0,1,0,2020-08-02
Siskiyou,67.0,0.0,2,0,2020-08-03
Siskiyou,71.0,0.0,4,0,2020-08-04
Siskiyou,72.0,0.0,1,0,2020-08-05
Siskiyou,73.0,0.0,1,0,2020-08-06
Siskiyou,73.0,0.0,0,0,2020-08-07
Madera,2.0,0.0,2,0,2020-03-18
Madera,3.0,0.0,1,0,2020-03-19
Madera,4.0,0.0,1,0,2020-03-20
Madera,4.0,0.0,0,0,2020-03-21
Madera,4.0,0.0,0,0,2020-03-22
Madera,4.0,0.0,0,0,2020-03-23
Madera,6.0,0.0,2,0,2020-03-24
Madera,6.0,0.0,0,0,2020-03-25
Madera,8.0,0.0,2,0,2020-03-26
Madera,10.0,1.0,2,1,2020-03-27
Madera,11.0,1.0,1,0,2020-03-28
Madera,11.0,1.0,0,0,2020-03-29
Madera,14.0,1.0,3,0,2020-03-30
Madera,17.0,1.0,3,0,2020-03-31
Madera,17.0,1.0,0,0,2020-04-01
Madera,25.0,1.0,8,0,2020-04-02
Madera,28.0,2.0,3,1,2020-04-03
Madera,27.0,2.0,-1,0,2020-04-04
Madera,27.0,2.0,0,0,2020-04-05
Madera,29.0,2.0,2,0,2020-04-06
Madera,28.0,2.0,-1,0,2020-04-07
Madera,28.0,2.0,0,0,2020-04-08
Madera,28.0,2.0,0,0,2020-04-09
Madera,29.0,2.0,1,0,2020-04-10
Madera,29.0,2.0,0,0,2020-04-11
Madera,29.0,2.0,0,0,2020-04-12
Madera,29.0,2.0,0,0,2020-04-13
Madera,29.0,2.0,0,0,2020-04-14
Madera,30.0,2.0,1,0,2020-04-15
Madera,34.0,2.0,4,0,2020-04-16
Madera,34.0,2.0,0,0,2020-04-17
Madera,34.0,2.0,0,0,2020-04-18
Madera,34.0,2.0,0,0,2020-04-19
Madera,35.0,2.0,1,0,2020-04-20
Madera,37.0,2.0,2,0,2020-04-21
Madera,37.0,2.0,0,0,2020-04-22
Madera,37.0,2.0,0,0,2020-04-23
Madera,39.0,2.0,2,0,2020-04-24
Madera,39.0,2.0,0,0,2020-04-25
Madera,39.0,2.0,0,0,2020-04-26
Madera,42.0,2.0,3,0,2020-04-27
Madera,44.0,2.0,2,0,2020-04-28
Madera,45.0,2.0,1,0,2020-04-29
Madera,46.0,2.0,1,0,2020-04-30
Madera,46.0,2.0,0,0,2020-05-01
Madera,46.0,2.0,0,0,2020-05-02
Madera,46.0,2.0,0,0,2020-05-03
Madera,52.0,2.0,6,0,2020-05-04
Madera,53.0,2.0,1,0,2020-05-05
Madera,55.0,2.0,2,0,2020-05-06
Madera,54.0,2.0,-1,0,2020-05-07
Madera,57.0,2.0,3,0,2020-05-08
Madera,61.0,2.0,4,0,2020-05-09
Madera,65.0,2.0,4,0,2020-05-10
Madera,68.0,2.0,3,0,2020-05-11
Madera,69.0,2.0,1,0,2020-05-12
Madera,69.0,2.0,0,0,2020-05-13
Madera,69.0,2.0,0,0,2020-05-14
Madera,71.0,2.0,2,0,2020-05-15
Madera,70.0,2.0,-1,0,2020-05-16
Madera,69.0,2.0,-1,0,2020-05-17
Madera,74.0,2.0,5,0,2020-05-18
Madera,80.0,2.0,6,0,2020-05-19
Madera,82.0,2.0,2,0,2020-05-20
Madera,82.0,2.0,0,0,2020-05-21
Madera,82.0,2.0,0,0,2020-05-22
Madera,83.0,2.0,1,0,2020-05-23
Madera,83.0,2.0,0,0,2020-05-24
Madera,83.0,2.0,0,0,2020-05-25
Madera,83.0,2.0,0,0,2020-05-26
Madera,91.0,2.0,8,0,2020-05-27
Madera,93.0,2.0,2,0,2020-05-28
Madera,98.0,2.0,5,0,2020-05-29
Madera,101.0,2.0,3,0,2020-05-30
Madera,101.0,2.0,0,0,2020-05-31
Madera,103.0,2.0,2,0,2020-06-01
Madera,110.0,3.0,7,1,2020-06-02
Madera,117.0,3.0,7,0,2020-06-03
Madera,127.0,3.0,10,0,2020-06-04
Madera,144.0,3.0,17,0,2020-06-05
Madera,149.0,3.0,5,0,2020-06-06
Madera,149.0,3.0,0,0,2020-06-07
Madera,154.0,3.0,5,0,2020-06-08
Madera,172.0,3.0,18,0,2020-06-09
Madera,176.0,3.0,4,0,2020-06-10
Madera,178.0,3.0,2,0,2020-06-11
Madera,187.0,3.0,9,0,2020-06-12
Madera,203.0,3.0,16,0,2020-06-13
Madera,203.0,3.0,0,0,2020-06-14
Madera,203.0,3.0,0,0,2020-06-15
Madera,239.0,4.0,36,1,2020-06-16
Madera,258.0,4.0,19,0,2020-06-17
Madera,288.0,4.0,30,0,2020-06-18
Madera,300.0,4.0,12,0,2020-06-19
Madera,321.0,4.0,21,0,2020-06-20
Madera,319.0,4.0,-2,0,2020-06-21
Madera,333.0,5.0,14,1,2020-06-22
Madera,369.0,5.0,36,0,2020-06-23
Madera,373.0,5.0,4,0,2020-06-24
Madera,384.0,5.0,11,0,2020-06-25
Madera,415.0,5.0,31,0,2020-06-26
Madera,435.0,5.0,20,0,2020-06-27
Madera,446.0,5.0,11,0,2020-06-28
Madera,470.0,5.0,24,0,2020-06-29
Madera,504.0,5.0,34,0,2020-06-30
Madera,520.0,5.0,16,0,2020-07-01
Madera,548.0,5.0,28,0,2020-07-02
Madera,565.0,5.0,17,0,2020-07-03
Madera,568.0,5.0,3,0,2020-07-04
Madera,564.0,5.0,-4,0,2020-07-05
Madera,734.0,5.0,170,0,2020-07-06
Madera,794.0,7.0,60,2,2020-07-07
Madera,828.0,8.0,34,1,2020-07-08
Madera,850.0,8.0,22,0,2020-07-09
Madera,914.0,8.0,64,0,2020-07-10
Madera,988.0,8.0,74,0,2020-07-11
Madera,1025.0,8.0,37,0,2020-07-12
Madera,1059.0,8.0,34,0,2020-07-13
Madera,1118.0,9.0,59,1,2020-07-14
Madera,1147.0,10.0,29,1,2020-07-15
Madera,1192.0,11.0,45,1,2020-07-16
Madera,1214.0,11.0,22,0,2020-07-17
Madera,1260.0,11.0,46,0,2020-07-18
Madera,1301.0,11.0,41,0,2020-07-19
Madera,1433.0,13.0,132,2,2020-07-20
Madera,1508.0,13.0,75,0,2020-07-21
Madera,1578.0,16.0,70,3,2020-07-22
Madera,1659.0,18.0,81,2,2020-07-23
Madera,1679.0,19.0,20,1,2020-07-24
Madera,1724.0,19.0,45,0,2020-07-25
Madera,1744.0,19.0,20,0,2020-07-26
Madera,1793.0,21.0,49,2,2020-07-27
Madera,1889.0,23.0,96,2,2020-07-28
Madera,1941.0,28.0,52,5,2020-07-29
Madera,2007.0,28.0,66,0,2020-07-30
Madera,2036.0,30.0,29,2,2020-07-31
Madera,2103.0,30.0,67,0,2020-08-01
Madera,2123.0,30.0,20,0,2020-08-02
Madera,2143.0,32.0,20,2,2020-08-03
Madera,2161.0,32.0,18,0,2020-08-04
Madera,2172.0,32.0,11,0,2020-08-05
Madera,2240.0,36.0,68,4,2020-08-06
Madera,2245.0,39.0,5,3,2020-08-07
Tehama,0.0,0.0,0,0,2020-03-18
Tehama,0.0,0.0,0,0,2020-03-19
Tehama,0.0,0.0,0,0,2020-03-20
Tehama,0.0,0.0,0,0,2020-03-21
Tehama,0.0,0.0,0,0,2020-03-22
Tehama,0.0,0.0,0,0,2020-03-23
Tehama,0.0,0.0,0,0,2020-03-24
Tehama,0.0,0.0,0,0,2020-03-25
Tehama,0.0,0.0,0,0,2020-03-26
Tehama,0.0,0.0,0,0,2020-03-27
Tehama,0.0,0.0,0,0,2020-03-28
Tehama,0.0,0.0,0,0,2020-03-29
Tehama,0.0,0.0,0,0,2020-03-30
Tehama,0.0,0.0,0,0,2020-03-31
Tehama,0.0,0.0,0,0,2020-04-01
Tehama,1.0,0.0,1,0,2020-04-02
Tehama,1.0,0.0,0,0,2020-04-03
Tehama,1.0,0.0,0,0,2020-04-04
Tehama,1.0,0.0,0,0,2020-04-05
Tehama,1.0,0.0,0,0,2020-04-06
Tehama,1.0,0.0,0,0,2020-04-07
Tehama,1.0,0.0,0,0,2020-04-08
Tehama,1.0,0.0,0,0,2020-04-09
Tehama,1.0,0.0,0,0,2020-04-10
Tehama,1.0,0.0,0,0,2020-04-11
Tehama,1.0,0.0,0,0,2020-04-12
Tehama,1.0,0.0,0,0,2020-04-13
Tehama,1.0,0.0,0,0,2020-04-14
Tehama,1.0,1.0,0,1,2020-04-15
Tehama,1.0,1.0,0,0,2020-04-16
Tehama,1.0,1.0,0,0,2020-04-17
Tehama,1.0,1.0,0,0,2020-04-18
Tehama,1.0,1.0,0,0,2020-04-19
Tehama,1.0,1.0,0,0,2020-04-20
Tehama,1.0,1.0,0,0,2020-04-21
Tehama,1.0,1.0,0,0,2020-04-22
Tehama,1.0,1.0,0,0,2020-04-23
Tehama,1.0,1.0,0,0,2020-04-24
Tehama,1.0,1.0,0,0,2020-04-25
Tehama,1.0,1.0,0,0,2020-04-26
Tehama,1.0,1.0,0,0,2020-04-27
Tehama,1.0,1.0,0,0,2020-04-28
Tehama,1.0,1.0,0,0,2020-04-29
Tehama,1.0,1.0,0,0,2020-04-30
Tehama,1.0,1.0,0,0,2020-05-01
Tehama,1.0,1.0,0,0,2020-05-02
Tehama,1.0,1.0,0,0,2020-05-03
Tehama,1.0,1.0,0,0,2020-05-04
Tehama,1.0,1.0,0,0,2020-05-05
Tehama,1.0,1.0,0,0,2020-05-06
Tehama,1.0,1.0,0,0,2020-05-07
Tehama,1.0,1.0,0,0,2020-05-08
Tehama,1.0,1.0,0,0,2020-05-09
Tehama,1.0,1.0,0,0,2020-05-10
Tehama,1.0,1.0,0,0,2020-05-11
Tehama,1.0,1.0,0,0,2020-05-12
Tehama,1.0,1.0,0,0,2020-05-13
Tehama,1.0,1.0,0,0,2020-05-14
Tehama,1.0,1.0,0,0,2020-05-15
Tehama,2.0,1.0,1,0,2020-05-16
Tehama,2.0,1.0,0,0,2020-05-17
Tehama,2.0,1.0,0,0,2020-05-18
Tehama,2.0,1.0,0,0,2020-05-19
Tehama,2.0,1.0,0,0,2020-05-20
Tehama,2.0,1.0,0,0,2020-05-21
Tehama,2.0,1.0,0,0,2020-05-22
Tehama,2.0,1.0,0,0,2020-05-23
Tehama,2.0,1.0,0,0,2020-05-24
Tehama,2.0,1.0,0,0,2020-05-25
Tehama,2.0,1.0,0,0,2020-05-26
Tehama,3.0,1.0,1,0,2020-05-27
Tehama,4.0,1.0,1,0,2020-05-28
Tehama,4.0,1.0,0,0,2020-05-29
Tehama,4.0,1.0,0,0,2020-05-30
Tehama,4.0,1.0,0,0,2020-05-31
Tehama,5.0,1.0,1,0,2020-06-01
Tehama,6.0,1.0,1,0,2020-06-02
Tehama,6.0,1.0,0,0,2020-06-03
Tehama,6.0,1.0,0,0,2020-06-04
Tehama,7.0,1.0,1,0,2020-06-05
Tehama,8.0,1.0,1,0,2020-06-06
Tehama,8.0,1.0,0,0,2020-06-07
Tehama,8.0,1.0,0,0,2020-06-08
Tehama,9.0,1.0,1,0,2020-06-09
Tehama,10.0,1.0,1,0,2020-06-10
Tehama,10.0,1.0,0,0,2020-06-11
Tehama,13.0,1.0,3,0,2020-06-12
Tehama,17.0,1.0,4,0,2020-06-13
Tehama,17.0,1.0,0,0,2020-06-14
Tehama,17.0,1.0,0,0,2020-06-15
Tehama,24.0,1.0,7,0,2020-06-16
Tehama,24.0,1.0,0,0,2020-06-17
Tehama,31.0,1.0,7,0,2020-06-18
Tehama,35.0,1.0,4,0,2020-06-19
Tehama,35.0,1.0,0,0,2020-06-20
Tehama,35.0,1.0,0,0,2020-06-21
Tehama,38.0,1.0,3,0,2020-06-22
Tehama,50.0,1.0,12,0,2020-06-23
Tehama,55.0,1.0,5,0,2020-06-24
Tehama,59.0,1.0,4,0,2020-06-25
Tehama,63.0,1.0,4,0,2020-06-26
Tehama,64.0,1.0,1,0,2020-06-27
Tehama,67.0,1.0,3,0,2020-06-28
Tehama,71.0,1.0,4,0,2020-06-29
Tehama,78.0,1.0,7,0,2020-06-30
Tehama,80.0,1.0,2,0,2020-07-01
Tehama,86.0,1.0,6,0,2020-07-02
Tehama,89.0,1.0,3,0,2020-07-03
Tehama,92.0,1.0,3,0,2020-07-04
Tehama,95.0,1.0,3,0,2020-07-05
Tehama,95.0,1.0,0,0,2020-07-06
Tehama,95.0,1.0,0,0,2020-07-07
Tehama,100.0,1.0,5,0,2020-07-08
Tehama,102.0,1.0,2,0,2020-07-09
Tehama,107.0,1.0,5,0,2020-07-10
Tehama,111.0,1.0,4,0,2020-07-11
Tehama,111.0,1.0,0,0,2020-07-12
Tehama,112.0,1.0,1,0,2020-07-13
Tehama,123.0,1.0,11,0,2020-07-14
Tehama,126.0,1.0,3,0,2020-07-15
Tehama,126.0,1.0,0,0,2020-07-16
Tehama,128.0,1.0,2,0,2020-07-17
Tehama,136.0,1.0,8,0,2020-07-18
Tehama,138.0,1.0,2,0,2020-07-19
Tehama,146.0,1.0,8,0,2020-07-20
Tehama,150.0,1.0,4,0,2020-07-21
Tehama,155.0,1.0,5,0,2020-07-22
Tehama,158.0,1.0,3,0,2020-07-23
Tehama,170.0,1.0,12,0,2020-07-24
Tehama,169.0,1.0,-1,0,2020-07-25
Tehama,175.0,1.0,6,0,2020-07-26
Tehama,192.0,1.0,17,0,2020-07-27
Tehama,199.0,1.0,7,0,2020-07-28
Tehama,206.0,1.0,7,0,2020-07-29
Tehama,208.0,1.0,2,0,2020-07-30
Tehama,213.0,1.0,5,0,2020-07-31
Tehama,220.0,1.0,7,0,2020-08-01
Tehama,222.0,1.0,2,0,2020-08-02
Tehama,225.0,1.0,3,0,2020-08-03
Tehama,226.0,1.0,1,0,2020-08-04
Tehama,231.0,1.0,5,0,2020-08-05
Tehama,242.0,1.0,11,0,2020-08-06
Tehama,246.0,1.0,4,0,2020-08-07
Sutter,0.0,0.0,0,0,2020-03-18
Sutter,0.0,0.0,0,0,2020-03-19
Sutter,0.0,0.0,0,0,2020-03-20
Sutter,0.0,0.0,0,0,2020-03-21
Sutter,0.0,0.0,0,0,2020-03-22
Sutter,0.0,0.0,0,0,2020-03-23
Sutter,0.0,0.0,0,0,2020-03-24
Sutter,1.0,0.0,1,0,2020-03-25
Sutter,2.0,0.0,1,0,2020-03-26
Sutter,2.0,0.0,0,0,2020-03-27
Sutter,3.0,0.0,1,0,2020-03-28
Sutter,6.0,0.0,3,0,2020-03-29
Sutter,6.0,0.0,0,0,2020-03-30
Sutter,8.0,0.0,2,0,2020-03-31
Sutter,9.0,1.0,1,1,2020-04-01
Sutter,10.0,1.0,1,0,2020-04-02
Sutter,12.0,1.0,2,0,2020-04-03
Sutter,14.0,1.0,2,0,2020-04-04
Sutter,14.0,1.0,0,0,2020-04-05
Sutter,14.0,2.0,0,1,2020-04-06
Sutter,16.0,2.0,2,0,2020-04-07
Sutter,17.0,2.0,1,0,2020-04-08
Sutter,17.0,2.0,0,0,2020-04-09
Sutter,18.0,2.0,1,0,2020-04-10
Sutter,18.0,2.0,0,0,2020-04-11
Sutter,18.0,2.0,0,0,2020-04-12
Sutter,18.0,2.0,0,0,2020-04-13
Sutter,19.0,2.0,1,0,2020-04-14
Sutter,19.0,2.0,0,0,2020-04-15
Sutter,21.0,2.0,2,0,2020-04-16
Sutter,20.0,2.0,-1,0,2020-04-17
Sutter,21.0,2.0,1,0,2020-04-18
Sutter,21.0,2.0,0,0,2020-04-19
Sutter,22.0,2.0,1,0,2020-04-20
Sutter,22.0,2.0,0,0,2020-04-21
Sutter,22.0,2.0,0,0,2020-04-22
Sutter,24.0,2.0,2,0,2020-04-23
Sutter,24.0,2.0,0,0,2020-04-24
Sutter,24.0,2.0,0,0,2020-04-25
Sutter,26.0,2.0,2,0,2020-04-26
Sutter,26.0,2.0,0,0,2020-04-27
Sutter,25.0,2.0,-1,0,2020-04-28
Sutter,28.0,2.0,3,0,2020-04-29
Sutter,28.0,2.0,0,0,2020-04-30
Sutter,28.0,2.0,0,0,2020-05-01
Sutter,28.0,2.0,0,0,2020-05-02
Sutter,28.0,2.0,0,0,2020-05-03
Sutter,28.0,2.0,0,0,2020-05-04
Sutter,29.0,2.0,1,0,2020-05-05
Sutter,29.0,2.0,0,0,2020-05-06
Sutter,29.0,2.0,0,0,2020-05-07
Sutter,30.0,2.0,1,0,2020-05-08
Sutter,31.0,2.0,1,0,2020-05-09
Sutter,31.0,2.0,0,0,2020-05-10
Sutter,32.0,2.0,1,0,2020-05-11
Sutter,33.0,2.0,1,0,2020-05-12
Sutter,33.0,2.0,0,0,2020-05-13
Sutter,34.0,2.0,1,0,2020-05-14
